num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Internet,RoundTrip,4,55,6,Thu,PERPNH,Cambodia,1,0,0,5.62,0
1,Internet,RoundTrip,19,83,9,Mon,PERPNH,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,104,21,4,Sat,PERPNH,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,27,145,3,Sat,PERPNH,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,63,19,6,Sat,PERPNH,Malaysia,1,0,0,5.62,0
1,Internet,RoundTrip,65,517,14,Tue,PERPNH,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,20,19,10,Wed,PERPNH,Australia,0,0,1,5.62,0
2,Internet,RoundTrip,22,25,2,Fri,PERPNH,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,8,94,9,Wed,PERPNH,Australia,1,0,1,5.62,0
1,Mobile,RoundTrip,12,41,14,Sat,PERPNH,Australia,0,1,0,5.62,0
1,Internet,RoundTrip,19,30,4,Tue,PERPNH,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,24,24,13,Tue,PERPNH,Australia,0,1,1,5.62,0
4,Internet,RoundTrip,133,24,4,Mon,PERPNH,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,62,19,5,Fri,PERPNH,Cambodia,1,0,0,5.62,1
2,Internet,RoundTrip,183,22,12,Thu,PERPNH,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,121,32,4,Thu,PERPNH,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,20,19,23,Wed,PERPNH,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,46,23,8,Sat,PERPNH,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,6,31,11,Wed,PERPNH,Australia,0,0,1,5.62,0
1,Internet,RoundTrip,97,22,1,Wed,PERPNH,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,27,26,14,Fri,PERPNH,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,33,154,2,Mon,PERPNH,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,24,18,7,Mon,PERPNH,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,358,29,9,Sun,PERPNH,Thailand,1,0,0,5.62,0
2,Internet,RoundTrip,42,38,5,Wed,PERPNH,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,73,17,14,Sat,PERPNH,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,261,22,12,Wed,PERPNH,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,4,23,9,Wed,PERPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,171,21,14,Thu,PERPUS,Australia,0,0,0,6.33,0
1,Internet,RoundTrip,122,21,5,Thu,PERPUS,Australia,0,0,0,6.33,0
1,Internet,RoundTrip,34,56,7,Mon,PERPUS,Malaysia,0,0,1,6.33,0
1,Internet,RoundTrip,253,17,11,Sun,PERPUS,South Korea,1,1,1,6.33,0
1,Internet,RoundTrip,27,17,13,Thu,PERPUS,Australia,1,0,1,6.33,0
1,Internet,RoundTrip,141,21,3,Sat,PERPUS,Australia,1,0,0,6.33,0
1,Internet,OneWay,29,27,5,Tue,PERPUS,South Korea,1,1,0,6.33,0
1,Internet,RoundTrip,27,20,4,Fri,PERPUS,South Korea,1,0,0,6.33,0
1,Internet,OneWay,9,272,9,Fri,PERPUS,South Korea,1,0,1,6.33,0
1,Internet,OneWay,27,20,8,Fri,PERPUS,South Korea,1,0,0,6.33,0
1,Internet,OneWay,146,48,14,Fri,PERPUS,Australia,0,0,0,6.33,0
1,Mobile,RoundTrip,7,67,9,Sun,PERPUS,South Korea,1,1,1,6.33,0
3,Internet,RoundTrip,4,20,16,Sun,PERPUS,South Korea,1,1,1,6.33,0
1,Internet,RoundTrip,50,20,5,Thu,PERPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,15,20,14,Mon,PERPUS,Australia,0,0,0,6.33,0
2,Internet,RoundTrip,164,44,4,Sun,PERPUS,Australia,1,0,0,6.33,0
1,Internet,RoundTrip,36,43,8,Sat,PERPUS,Australia,0,1,1,6.33,0
3,Internet,RoundTrip,98,17,4,Mon,PERPUS,South Korea,1,1,1,6.33,0
1,Internet,OneWay,151,24,8,Wed,PERPUS,Australia,1,0,0,6.33,0
1,Internet,RoundTrip,25,80,14,Sun,PERPUS,Australia,0,0,0,6.33,0
1,Internet,RoundTrip,19,88,1,Tue,PERPUS,South Korea,1,0,1,6.33,0
1,Internet,OneWay,5,39,8,Sun,PERPUS,South Korea,0,0,1,6.33,0
3,Internet,RoundTrip,65,17,11,Tue,PERPUS,Australia,1,1,1,6.33,0
1,Internet,RoundTrip,75,67,11,Tue,PERPUS,South Korea,1,0,0,6.33,0
3,Internet,RoundTrip,3,20,6,Sat,PERPUS,Australia,1,0,1,6.33,0
2,Internet,RoundTrip,407,22,12,Fri,PERPUS,Australia,1,0,1,6.33,0
2,Internet,RoundTrip,13,365,12,Sun,PERPVG,China,1,0,1,5.62,0
2,Internet,RoundTrip,90,25,0,Fri,PERPVG,Australia,1,0,1,5.62,0
3,Internet,RoundTrip,330,18,16,Sun,PERPVG,China,0,0,0,5.62,0
1,Internet,RoundTrip,52,77,13,Tue,PERPVG,China,1,1,1,5.62,0
1,Internet,RoundTrip,26,36,13,Thu,PERPVG,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,106,28,5,Thu,PERPVG,China,1,0,0,5.62,0
1,Internet,RoundTrip,104,55,2,Sat,PERPVG,China,1,0,1,5.62,0
1,Internet,RoundTrip,26,32,11,Thu,PERPVG,United States,1,1,1,5.62,0
1,Mobile,RoundTrip,29,106,7,Tue,PERPVG,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,151,40,14,Tue,PERPVG,China,1,0,0,5.62,0
1,Internet,RoundTrip,2,77,5,Tue,PERPVG,Australia,0,0,1,5.62,0
1,Mobile,RoundTrip,36,24,3,Tue,PERPVG,Australia,0,0,1,5.62,0
1,Internet,RoundTrip,5,45,2,Mon,PERPVG,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,77,17,6,Wed,PERPVG,China,1,1,1,5.62,0
2,Internet,RoundTrip,96,28,7,Wed,PERPVG,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,20,47,6,Wed,PERREP,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,30,48,6,Sun,PERREP,Cambodia,1,1,1,5.62,0
1,Internet,RoundTrip,115,30,1,Tue,PERREP,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,16,28,11,Sat,PERREP,Australia,1,1,1,5.62,1
1,Internet,RoundTrip,9,20,13,Mon,PERRGN,Australia,1,0,1,5.62,0
2,Internet,RoundTrip,7,87,3,Thu,PERRGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,29,31,2,Thu,PERRGN,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,34,27,12,Sun,PERRGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,3,31,4,Sat,PERRGN,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,19,21,8,Mon,PERRGN,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,250,25,12,Fri,PERRGN,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,34,21,15,Thu,PERRGN,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,75,25,2,Sat,PERRGN,Australia,0,0,0,5.62,0
1,Mobile,RoundTrip,12,21,11,Wed,PERRGN,Myanmar (Burma),1,1,1,5.62,1
1,Internet,RoundTrip,16,39,14,Wed,PERRGN,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,18,30,10,Wed,PERRGN,Australia,1,1,1,5.62,0
3,Internet,RoundTrip,89,29,15,Thu,PERRGN,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,42,17,2,Wed,PERRGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,1,29,9,Mon,PERRGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,9,27,12,Tue,PERRGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,24,74,23,Sat,PERRGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,32,21,18,Fri,PERRGN,Australia,1,0,0,5.62,1
1,Internet,RoundTrip,7,30,13,Thu,PERRGN,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,233,17,23,Thu,PERRGN,Argentina,0,0,0,5.62,0
2,Internet,RoundTrip,6,43,14,Wed,PERSBW,Malaysia,1,0,0,5.62,0
3,Internet,RoundTrip,16,78,14,Wed,PERSBW,Malaysia,1,0,0,5.62,0
1,Internet,RoundTrip,31,44,15,Tue,PERSBW,Malaysia,1,1,0,5.62,1
1,Internet,RoundTrip,309,47,15,Mon,PERSBW,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,59,21,11,Wed,PERSBW,Malaysia,1,0,1,5.62,0
1,Internet,RoundTrip,67,37,12,Mon,PERSBW,Malaysia,1,0,0,5.62,1
2,Internet,RoundTrip,7,22,5,Thu,PERSBW,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,4,21,6,Sun,PERSBW,Malaysia,1,0,0,5.62,1
1,Internet,RoundTrip,61,17,5,Fri,PERSBW,Malaysia,0,0,0,5.62,0
2,Internet,RoundTrip,20,17,1,Tue,PERSBW,Australia,1,1,0,5.62,0
2,Internet,RoundTrip,46,77,8,Wed,PERSDK,Malaysia,1,1,1,5.62,0
1,Internet,RoundTrip,32,28,6,Tue,PERSDK,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,15,77,5,Wed,PERSDK,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,23,18,15,Sat,PERSDK,Australia,1,1,0,5.62,0
2,Internet,RoundTrip,87,24,13,Mon,PERSDK,Malaysia,1,1,1,5.62,0
1,Internet,RoundTrip,12,21,16,Mon,PERSDK,Malaysia,1,1,0,5.62,0
2,Internet,RoundTrip,98,17,1,Wed,PERSDK,Malaysia,1,1,1,5.62,1
1,Mobile,RoundTrip,156,57,8,Mon,PERSDK,Malaysia,0,0,0,5.62,1
1,Internet,RoundTrip,92,22,5,Thu,PERSDK,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,29,18,3,Tue,PERSGN,Australia,1,0,0,5.62,1
1,Internet,RoundTrip,39,21,13,Wed,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,3,31,2,Wed,PERSGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,3,38,8,Wed,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,60,18,6,Sat,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,18,17,15,Wed,PERSGN,Estonia,0,0,0,5.62,0
1,Mobile,RoundTrip,87,31,2,Sat,PERSGN,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,116,44,13,Thu,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,196,23,10,Tue,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,53,21,6,Wed,PERSGN,Australia,1,0,1,5.62,0
2,Internet,RoundTrip,159,17,10,Sun,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,118,33,13,Sun,PERSGN,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,4,27,11,Tue,PERSGN,Australia,0,0,1,5.62,0
2,Internet,RoundTrip,341,19,9,Tue,PERSGN,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,59,19,6,Wed,PERSGN,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,13,24,15,Tue,PERSGN,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,60,28,4,Sat,PERSGN,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,228,18,8,Thu,PERSGN,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,123,21,10,Mon,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,72,34,12,Sun,PERSGN,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,76,32,5,Mon,PERSGN,Australia,1,0,0,5.62,0
4,Internet,RoundTrip,39,23,8,Sun,PERSGN,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,154,47,13,Thu,PERSGN,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,315,29,3,Thu,PERSGN,Australia,1,1,0,5.62,0
2,Internet,RoundTrip,36,34,8,Tue,PERSGN,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,275,17,0,Fri,PERSGN,Australia,1,1,0,5.62,0
2,Internet,RoundTrip,129,20,9,Wed,PERSGN,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,358,17,7,Tue,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,4,17,1,Wed,PERSGN,Australia,1,0,0,5.62,0
3,Internet,RoundTrip,80,18,11,Wed,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,6,23,5,Sun,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,137,24,5,Mon,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,52,83,11,Fri,PERSGN,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,2,42,11,Sun,PERSGN,Australia,1,0,0,5.62,0
4,Internet,RoundTrip,169,24,13,Sat,PERSGN,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,116,41,14,Fri,PERSGN,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,7,26,23,Thu,PERSGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,12,22,1,Mon,PERSGN,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,17,44,13,Mon,PERSGN,Australia,1,1,1,5.62,0
4,Internet,RoundTrip,53,21,0,Thu,PERSGN,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,48,27,2,Fri,PERSGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,23,55,23,Wed,PERSGN,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,10,21,4,Tue,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,75,21,13,Thu,PERSGN,Australia,0,1,0,5.62,0
1,Internet,RoundTrip,38,1,9,Sat,PERSGN,Australia,0,0,1,5.62,0
1,Internet,RoundTrip,74,17,15,Wed,PERSGN,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,9,18,9,Sat,PERSGN,Vietnam,1,0,0,5.62,0
2,Internet,RoundTrip,13,28,10,Tue,PERSGN,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,29,27,9,Sun,PERSGN,Australia,0,1,1,5.62,0
1,Internet,RoundTrip,3,82,5,Sun,PERSGN,Australia,1,0,0,5.62,1
1,Mobile,RoundTrip,71,18,9,Sun,PERSGN,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,326,25,12,Thu,PERSGN,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,0,33,2,Wed,PERSGN,Australia,0,1,0,5.62,0
1,Internet,RoundTrip,35,34,8,Sat,PERSGN,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,38,21,8,Thu,PERSGN,Australia,1,0,0,5.62,0
3,Internet,RoundTrip,126,22,1,Thu,PERSGN,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,40,45,4,Thu,PERSGN,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,71,22,8,Sun,PERSGN,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,106,25,13,Wed,PERSGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,0,33,8,Fri,PERSGN,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,12,21,3,Sun,PERSGN,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,5,20,9,Fri,PERSGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,107,17,13,Tue,PERSGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,29,22,10,Sat,PERSGN,Vietnam,1,1,1,5.62,0
1,Internet,RoundTrip,60,17,13,Sun,PERSGN,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,46,20,13,Wed,PERSGN,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,47,19,11,Thu,PERSGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,28,36,10,Mon,PERSGN,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,76,28,3,Sat,PERSGN,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,39,17,13,Fri,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,105,26,20,Sat,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,6,19,8,Tue,PERSGN,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,32,18,16,Wed,PERSGN,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,78,113,22,Wed,PERSGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,55,17,22,Wed,PERSGN,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,52,17,2,Wed,PERSGN,Australia,0,1,0,5.62,0
1,Internet,RoundTrip,39,39,12,Mon,PERSGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,2,22,3,Mon,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,68,30,15,Mon,PERSGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,8,37,9,Sat,PERSGN,Vietnam,0,0,0,5.62,1
2,Internet,RoundTrip,35,27,10,Fri,PERSGN,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,36,24,15,Sun,PERSGN,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,154,24,4,Mon,PERSGN,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,27,17,4,Tue,PERSGN,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,19,21,15,Wed,PERSGN,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,29,29,9,Mon,PERSGN,Australia,0,0,0,5.62,0
5,Internet,RoundTrip,204,21,9,Sat,PERSGN,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,2,85,14,Wed,PERSGN,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,367,17,15,Sat,PERSGN,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,29,22,10,Sat,PERSGN,Vietnam,0,1,0,5.62,0
1,Mobile,RoundTrip,123,35,12,Tue,PERSWA,China,1,0,0,5.62,0
1,Internet,RoundTrip,23,19,11,Tue,PERSZX,Australia,1,0,1,5.62,1
1,Internet,RoundTrip,16,29,12,Sat,PERSZX,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,45,26,14,Sat,PERSZX,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,64,27,15,Sat,PERSZX,Australia,0,0,0,5.62,0
1,Mobile,RoundTrip,18,42,13,Wed,PERSZX,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,3,22,12,Mon,PERSZX,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,5,27,5,Wed,PERSZX,Australia,1,1,1,5.62,0
1,Mobile,RoundTrip,6,38,7,Sun,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,25,17,12,Tue,PERTPE,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,16,70,7,Mon,PERTPE,Taiwan,1,0,0,5.62,0
1,Internet,RoundTrip,20,38,15,Fri,PERTPE,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,34,80,2,Thu,PERTPE,Taiwan,1,0,0,5.62,0
2,Internet,RoundTrip,71,18,15,Thu,PERTPE,Australia,0,0,1,5.62,0
1,Internet,RoundTrip,6,30,3,Wed,PERTPE,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,202,20,5,Sun,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,134,23,5,Sun,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,60,19,11,Sun,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,17,23,10,Mon,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,8,18,10,Mon,PERTPE,Taiwan,0,0,1,5.62,0
1,Internet,RoundTrip,74,23,8,Wed,PERTPE,Australia,0,0,1,5.62,0
4,Internet,RoundTrip,44,45,6,Sun,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,48,91,3,Tue,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,48,17,4,Fri,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,11,84,9,Tue,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,35,48,12,Tue,PERTPE,Australia,1,0,1,5.62,0
2,Internet,RoundTrip,153,20,9,Wed,PERTPE,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,11,37,12,Sat,PERTPE,Australia,1,0,1,5.62,0
1,Mobile,RoundTrip,10,88,12,Tue,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,20,20,10,Sun,PERTPE,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,43,36,3,Sun,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,31,23,13,Thu,PERTPE,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,112,29,0,Sat,PERTPE,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,238,51,4,Tue,PERTPE,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,40,61,6,Tue,PERTPE,Taiwan,1,0,0,5.62,0
1,Internet,RoundTrip,56,22,18,Thu,PERTPE,Australia,0,0,1,5.62,0
2,Internet,RoundTrip,68,21,14,Wed,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,131,36,7,Sun,PERTPE,Australia,1,0,1,5.62,0
2,Internet,RoundTrip,77,21,6,Wed,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,48,57,10,Sat,PERTPE,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,212,20,6,Sun,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,37,34,6,Sat,PERTPE,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,9,19,1,Wed,PERTPE,Taiwan,0,0,0,5.62,0
1,Internet,RoundTrip,69,41,13,Fri,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,29,68,23,Tue,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,67,77,5,Thu,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,5,28,16,Fri,PERTPE,Taiwan,1,0,1,5.62,0
1,Internet,RoundTrip,36,91,0,Sun,PERTPE,Australia,1,0,1,5.62,0
2,Internet,RoundTrip,63,32,15,Tue,PERTPE,Australia,1,1,1,5.62,0
1,Mobile,RoundTrip,3,64,11,Thu,PERTPE,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,23,22,13,Mon,PERTPE,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,54,23,13,Mon,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,16,41,5,Mon,PERTPE,Australia,1,0,0,5.62,0
2,Mobile,RoundTrip,11,17,12,Fri,PERTPE,Taiwan,1,0,0,5.62,0
1,Internet,RoundTrip,8,21,15,Sun,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,13,36,8,Mon,PERTPE,Taiwan,0,1,1,5.62,0
3,Internet,RoundTrip,73,18,14,Sun,PERTPE,Taiwan,1,1,1,5.62,0
1,Internet,RoundTrip,13,31,3,Thu,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,35,24,14,Fri,PERTPE,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,3,53,2,Thu,PERTPE,Canada,1,0,1,5.62,0
1,Mobile,RoundTrip,17,20,14,Sun,PERTPE,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,71,21,14,Mon,PERTPE,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,61,27,13,Thu,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,56,18,14,Sun,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,61,17,12,Fri,PERTPE,Taiwan,1,0,1,5.62,0
1,Internet,RoundTrip,18,22,16,Wed,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,45,26,11,Wed,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,8,25,16,Fri,PERTPE,Australia,0,1,1,5.62,0
4,Internet,OneWay,308,20,5,Sun,PERTPE,Taiwan,1,0,0,5.62,0
1,Mobile,RoundTrip,35,23,10,Thu,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,26,24,2,Tue,PERTPE,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,29,17,13,Wed,PERTPE,Australia,0,0,0,5.62,0
1,Mobile,RoundTrip,27,19,7,Wed,PERTPE,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,12,73,2,Sat,PERTPE,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,3,69,3,Sat,PERTPE,Taiwan,1,0,0,5.62,0
1,Internet,RoundTrip,29,17,4,Thu,PERTPE,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,212,17,13,Tue,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,25,17,13,Tue,PERTPE,Australia,0,1,0,5.62,0
1,Internet,RoundTrip,17,23,14,Fri,PERTPE,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,11,88,4,Thu,PERTPE,Taiwan,1,0,1,5.62,0
1,Internet,RoundTrip,20,26,14,Tue,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,1,20,6,Thu,PERTPE,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,13,74,4,Tue,PERTPE,Taiwan,1,1,1,5.62,0
1,Internet,RoundTrip,21,29,12,Fri,PERTPE,Taiwan,1,0,1,5.62,0
1,Mobile,RoundTrip,18,205,8,Thu,PERTPE,Taiwan,1,0,0,5.62,0
2,Internet,RoundTrip,26,20,9,Wed,PERTPE,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,1,24,9,Sat,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,36,26,4,Fri,PERTPE,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,67,21,14,Fri,PERTPE,Taiwan,1,0,0,5.62,0
1,Internet,RoundTrip,27,22,3,Tue,PERTPE,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,16,43,12,Thu,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,34,32,10,Wed,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,11,46,12,Thu,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,62,23,11,Wed,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,40,17,8,Thu,PERTPE,Australia,1,0,1,5.62,0
2,Internet,RoundTrip,35,20,4,Mon,PERTPE,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,118,19,6,Sat,PERTRZ,Australia,1,1,1,5.62,0
4,Internet,RoundTrip,173,33,1,Sun,PERTRZ,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,2,175,9,Wed,PERTRZ,Australia,1,0,1,5.62,0
1,Mobile,RoundTrip,161,30,14,Fri,PERTRZ,Australia,1,1,1,5.62,0
3,Internet,RoundTrip,101,51,3,Wed,PERTRZ,Australia,1,1,1,5.62,0
6,Internet,RoundTrip,57,30,5,Tue,PERTRZ,(not set),1,1,1,5.62,0
2,Internet,RoundTrip,31,52,2,Wed,PERTRZ,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,144,29,0,Mon,PERTRZ,Australia,1,1,1,5.62,0
